URL,DSLD_ID,Product_Name,Brand_Name,Bar_Code,Net_Contents,Serving_Size,Product_Type,Supplement_Form,Date Entered into DSLD,Market Status,Suggested_Use
https://dsld.od.nih.gov/label/238761,238761,AMPED NOx Garden Blend,Isagenix,390401771,12 Bottle(s); 24 fl. Oz.; 720 mL,2 fl. Oz. [1 Bottle],Botanical with Nutrients [A1317],Liquid [E0165],2020-12-26,On Market,Suggested Use: For optimal athletic performance; drink 1 bottle any time before a workout. Discard unused portion 24 hours after opening.
https://dsld.od.nih.gov/label/238762,238762,Omega 3-6-9 Complete Natural Lemon Flavored!,Country Life,15794041009,90 Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2020-10-23,On Market,Directions: Adults take two (2) softgels per day. For best utilization take with food.
https://dsld.od.nih.gov/label/238764,238764,Ultra Concentrated Omega 3-6-9 Complete Natural Lemon Flavored!,Country Life,15794041023,180 Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2020-12-26,On Market,Directions: Adults take two (2) softgels per day. For best utilization take with food.
https://dsld.od.nih.gov/label/238765,238765,Hi-B100,Country Life,15794064312,100 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2020-12-26,On Market,Directions: Adults take one (1) tablet daily with food.
https://dsld.od.nih.gov/label/238766,238766,Inositol Powder,Country Life,15794065623,2 Ounce(s); 56 Gram(s),0.55 Gram(s) [1/4-1/2 tsp],Non-Nutrient/Non-Botanical [A1309],Powder [E0162],2020-12-26,On Market,Directions: Adults take 1/4 (550 mg) to 1/2 (1;100 mg) teaspoon. May be mixed with water; fruit juice or sprinkled on food.
https://dsld.od.nih.gov/label/238768,238768,Inositol Powder,Country Life,15794065630,4 Ounce(s); 113 Gram(s),0.55 Gram(s) [1/4-1/2 tsp],Non-Nutrient/Non-Botanical [A1309],Powder [E0162],2020-12-26,On Market,Directions: Adults take 1/4 (550 mg) to 1/2 (1;100 mg) teaspoon. May be mixed with water; fruit juice or sprinkled on food.
https://dsld.od.nih.gov/label/238770,238770,Inositol Powder,Country Life,15794065654,8 Ounce(s); 226 Gram(s),0.55 Gram(s) [1/4-1/2 tsp],Non-Nutrient/Non-Botanical [A1309],Powder [E0162],2020-10-23,On Market,Directions: Adults take 1/4 (550 mg) to 1/2 (1;100 mg) teaspoon. May be mixed with water; fruit juice or sprinkled on food.
https://dsld.od.nih.gov/label/238771,238771,Maxi C-Complex,Country Life,15794070122,180 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2020-10-23,On Market,Directions: Adults take one (1) tablet daily with food.
https://dsld.od.nih.gov/label/238773,238773,Grape Seed Extract 100 mg,Country Life,15794073048,50 Vegan Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2020-12-26,On Market,Directions: Adults take one (1) capsule daily with food.
https://dsld.od.nih.gov/label/238775,238775,Max For Men Iron-Free,Country Life,15794081401,120 Vegan Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2020-12-26,Off Market,Directions: Adult males take four (4) capsules daily with food.
https://dsld.od.nih.gov/label/238778,238778,Baby Care Multivitamin Natural Raspberry Flavor,Country Life,15794081173,6 Fluid Ounce(s); 177 mL,5 mL [1 Teaspoon],Vitamin [A1302],Liquid [E0165],2020-12-26,On Market,Directions: Before giving this supplement to your infant; discuss all supplements; nutrient-fortified products; and medications with their health care providers. Give one (1) teaspoon to infants over 13 lbs. Do not exceed recommended daily dose. Baby Care Multivitamin may be taken directly or mixed with fruit juice; formula; cereal or other food.
https://dsld.od.nih.gov/label/238782,238782,AMPED Power Cherry Berry Flavor,Isagenix,390202103,9.9 Gram(s),14 Gram(s) [1 Scoop],Other Combinations [A1325],Powder [E0162],2020-12-26,On Market,Get a powerful start to your workoutFor athletes seeking greater gains in strength and power; AMPED Power combines function-enhancing ingredients to be taken before a workout. For greater alertness and focus; pair with e+. Directions: Mix 1 scoop with 8 fl oz of purified water. If preferred; pour over ice. Drink immediately after mixing. Best used 15-30 minutes before training.
https://dsld.od.nih.gov/label/238787,238787,Grassfed Beef Liver,Ancestral Supplements,90123456789,180 Capsule(s),6 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2020-12-26,On Market,Suggested Use:Six capsules daily or as directed by a healthcare professional
https://dsld.od.nih.gov/label/238791,238791,AMPED Repair Tropical Punch Flavor,Isagenix,390101468,7.1 Ounce(s); 200 Gram(s),2 Scoop(s),Other Combinations [A1325],Powder [E0162],2020-12-26,On Market,Directions: Mix 2 scoops with 8 fl oz of purified water or beverage of choice. Consume after your workout.
https://dsld.od.nih.gov/label/238829,238829,AMPED Tri-Release Protein Vanilla Custard Flavor,Isagenix,390101203,37 Ounce(s); 1050 Gram(s),37.5 Gram(s) [1 Scoop],Other Combinations [A1325],Powder [E0162],2020-12-26,On Market,Ideal to consume at any time Suggested Use: Mix 1 scoop with 6-8 fl oz purified water. Drink immediately after mixing. Adjust protein amount according to taste or nutritional goals. Usage benefitsPre-workout: fast release of amino acids to help fuel working muscles during exercise.Post-workout: fast release of amino acids to support recovering muscles plus medium and slow release for prolonged muscle-building support after exercise. Nontraining days and between meals: provides high-quality protein and amino acids plus Velositol to support muscle strength and supplement daily protein intake.
https://dsld.od.nih.gov/label/238837,238837,Brain Boost & Renewal,Isagenix,390401602,90 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2020-12-26,On Market,Suggested Use: Take 3 capsules daily; preferably with meals.
https://dsld.od.nih.gov/label/238840,238840,CytoActives,Isagenix,390300230,60 Softgel(s),2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2020-12-26,On Market,Suggested Use: Take 2 softgels daily; preferably with meals.
https://dsld.od.nih.gov/label/238842,238842,IsaGenesis,Isagenix,390401717,120 Softgel(s),2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2020-12-26,On Market,Directions: Take 2 softgels twice daily. Best if taken on an empty stomach.
https://dsld.od.nih.gov/label/238845,238845,Shake Booster Heart,Isagenix,390100747,7.9 Ounce(s); 224 Gram(s),4 Gram(s) [1 Scoop],Botanical with Nutrients [A1317],Powder [E0162],2020-10-23,On Market,Directions: Mix 1 scoop of Heart Shake Booster with your favorite Isagenix shake. Use twice daily.
https://dsld.od.nih.gov/label/238850,238850,Shake Booster Immune,Isagenix,390100657,4.9 Ounce(s); 140 Gram(s),2.5 Gram(s) [1/2-1 scoop],Other Combinations [A1325],Powder [E0162],2020-10-23,On Market,Designed for use with Isagenix shakes; Immune Shake Booster primes; strengthens; and balances key immune functions for better overall health. Directions: Adults: Mix 1 scoop with your favorite Isagenix shake. Use up to 2 scoops daily for additional support. Children: Mix 1/2 scoop daily into shakes; smoothies; or other thick beverages.
https://dsld.od.nih.gov/label/238900,238900,Berry Frutol,Pharmax,88319620820,10.1 Fluid Ounce(s); 300 mL,10 mL [2 Teaspoons],Botanical with Nutrients [A1317],Liquid [E0165],2020-12-26,On Market,Recommended intake: Adults; adolescents and children (1 year and older): Two teaspoons taken with a meal or as professionally directed. Can be taken in water or juice or directly into the mouth. Shake well before each use.
https://dsld.od.nih.gov/label/238909,238909,Albion Chelated Magnesium 400 mg,Puritan's Pride,25077700806,100 Coated Caplet(s),4 Caplet(s),Mineral [A1299],Other (e.g. tea bag) [E0172],2020-11-21,On Market,Directions: For adults; take four (4) caplets daily; preferably with a meal.
https://dsld.od.nih.gov/label/238914,238914,Flax Oil 1200 mg,Puritan's Pride,25077133208,100 Rapid Release Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2020-11-21,On Market,Directions: For adults; take one (1) softgel two to three times daily; preferably with meals.
https://dsld.od.nih.gov/label/238919,238919,Flax Oil 1200 mg,Puritan's Pride,25077133222,200 Rapid Release Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2020-12-26,On Market,Directions: For adults; take one (1) softgel two to three times daily; preferably with meals.
https://dsld.od.nih.gov/label/238922,238922,Omega-3 Fish Oil Plus 1000 mg,Puritan's Pride,25077556342,60 Rapid Release Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2020-11-21,On Market,Directions: For adults; take two (2) softgels daily; preferably with a meal.
https://dsld.od.nih.gov/label/238931,238931,Omega-3 Fish Oil 1290 mg,Puritan's Pride,25077186723,120 Coated Mini Gel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2020-11-21,On Market,Directions: For adults; take two (2) softgels daily; preferably with a meal.
https://dsld.od.nih.gov/label/238935,238935,Green Source,Puritan's Pride,74312162206,60 Coated Caplet(s),3 Caplet(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2020-12-26,On Market,Directions:  For adults; take three (3) caplets daily; preferably with a meal.
https://dsld.od.nih.gov/label/238942,238942,High Potency Diabetic Support Formula,Puritan's Pride,74312149559,60 Coated Caplet(s),1 Caplet(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2020-11-21,On Market,Directions: For adults; take one (1) caplet daily; preferably with a meal.
https://dsld.od.nih.gov/label/238945,238945,Triple Strength Joint Soother Glucosamine Chondroitin MSM,Puritan's Pride,25077178957,90 Coated Caplet(s),2 Caplet(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2020-11-21,On Market,2 per day formula Directions: For adults; take two (2) caplets daily; preferably with a meal.
https://dsld.od.nih.gov/label/238950,238950,Triple Strength Joint Soother Glucosamine Chondroitin MSM,Puritan's Pride,25077178964,180 Coated Caplet(s),2 Caplet(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2020-11-21,On Market,Directions: For adults; take two (2) caplets daily; preferably with a meal. 2 per day formula
https://dsld.od.nih.gov/label/238957,238957,Sambucus Mega Gummies 7X Strength Alcohol-Free,Nature's Answer,83000262340,30 Gelatin Free/Vegan Gummy(ies),1 Gummy(ies) [5 g],Botanical [A1306],Gummy or Jelly [E0176],2020-12-26,On Market,Suggested Use: As a dietary supplement; enjoy one gummie once a day.
https://dsld.od.nih.gov/label/238964,238964,Cruciferous Superfood,Dr. Berg's,13964977387,250 Veggie Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2020-11-21,Off Market,Suggested Use: As a dietary supplement; take 1-2 capsules 3 times daily.
https://dsld.od.nih.gov/label/239045,239045,Folic Acid 800 mcg,Nature's Bounty,74312028434,250 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2020-11-21,On Market,Directions: For adults; take one (1) tablet daily; preferably with a meal.
https://dsld.od.nih.gov/label/239047,239047,Garcinia Cambogia & Coconut Oil,Nature's Bounty,74312533242,60 Rapid Release Softgel(s),2 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2020-11-21,On Market,Directions: For adults; take two (2) softgels daily; preferably with a meal.
https://dsld.od.nih.gov/label/239051,239051,Garlic 2000 mg,Nature's Bounty,74312416828,120 Coated Tablet(s),1 Enteric Coated Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2020-11-21,On Market,Directions: For adults; take one (1) tablet three times daily; preferably with meals.
https://dsld.od.nih.gov/label/239062,239062,Ginkgo Biloba 120 mg,Nature's Bounty,74312045448,100 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2020-11-21,On Market,Directions: For adults; take one (1) capsule daily; preferably with a meal. Capsule may be prepared as a tea.
https://dsld.od.nih.gov/label/239074,239074,Ginseng Complex,Nature's Bounty,74312119323,75 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2020-11-21,On Market,Directions: For adults; take two (2) capsules two times daily; preferably with meals.
https://dsld.od.nih.gov/label/239079,239079,Horny Goat Weed with Maca,Nature's Bounty,74312073212,60 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2020-12-26,On Market,Directions: For adults; take two (2) capsules twice daily; preferably with meals.
https://dsld.od.nih.gov/label/239103,239103,L-Carnitine 500 mg,Nature's Bounty,74312016837,30 Caplet(s),1 Caplet(s),Non-Nutrient/Non-Botanical [A1309],Other (e.g. tea bag) [E0172],2020-11-21,On Market,Directions: For adults; take one (1) caplet four times daily; preferably with meals.
https://dsld.od.nih.gov/label/239109,239109,C 500 mg,Nature's Bounty,74312015106,100 Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2020-11-21,On Market,Directions: For adults; take one (1) tablet up to four times daily; preferably with meals.
https://dsld.od.nih.gov/label/239110,239110,Goldenseal,Herb Pharm,90900000644,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,On Market,Suggested UseShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239112,239112,Anxiety Soother Orange,Herb Pharm,90700032647,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239114,239114,Anxiety Soother Holy Basil,Herb Pharm,90700032586,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239115,239115,Anxiety Soother Holy Basil,Herb Pharm,90700032593,2 Fluid Ounce(s); 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2021-01-22,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239116,239116,Anxiety Soother Holy Basil,Herb Pharm,90700032609,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239121,239121,C 500 mg with Rose Hips Natural Orange Flavor,Nature's Bounty,74312038808,90 Chewable Tablet(s),1 Chewable Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2020-11-21,On Market,Directions: For adults; chew one (1) tablet daily; preferably with a meal.
https://dsld.od.nih.gov/label/239122,239122,Calcium 1200 mg / Plus 1000 IU Vitamin D3,Nature's Bounty,74312134395,220 Rapid Release Softgel(s),2 Softgel(s),Single Vitamin and Mineral [A1316],Softgel Capsule [E0161],2020-11-21,On Market,Directions: For adults; take two (2) softgels daily; preferably with a meal.
https://dsld.od.nih.gov/label/239123,239123,Anxiety Soother Lavender,Herb Pharm,90700004576,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239125,239125,Anxiety Soother Lavender,Herb Pharm,90700031190,2 Fluid Ounce(s); 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-12-26,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239128,239128,Anxiety Soother Lavender,Herb Pharm,90700004583,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested useShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239129,239129,Anxiety Soother Orange,Herb Pharm,90700032654,2 Fluid Ounce(s); 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239130,239130,Anxiety Soother Orange,Herb Pharm,90700032661,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before using.Add 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239132,239132,Athlete's Power,Herb Pharm,90900000385,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested UseShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239134,239134,Athlete's Power,Herb Pharm,90900000897,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,On Market,Suggested useShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239135,239135,Better Bitters Absinthium,Herb Pharm,90700031084,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-12-26,Off Market,Suggested Use Shake well before using. 10 to 15 minutes before meals; spray 4 times into mouth; hold briefly to savor the complex flavors; then swallow.
https://dsld.od.nih.gov/label/239136,239136,Better Bitters Absinthium,Herb Pharm,90700031138,2 Fluid Ounce(s); 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2021-01-22,Off Market,Suggested Use Shake well before using. 10 to 15 minutes before meals; add 1 full squeeze of the dropper bulb to 2 oz of water; hold in mouth to savor the complex flavors; then swallow.
https://dsld.od.nih.gov/label/239138,239138,Calm Breathing,Herb Pharm,90900000248,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2021-01-22,Off Market,Suggested UseShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239139,239139,Calm Breathing,Herb Pharm,90700002725,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2021-01-22,Off Market,Suggested UseShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239141,239141,Eleuthero,Herb Pharm,90800000249,1 Fluid Ounce(s); 30 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,On Market,Suggested useShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239143,239143,Calcium 500 mg with Vitamin D3,Nature's Bounty,74312070877,300 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2020-11-21,On Market,Directions: For adults; take one (1) tablet one or two times a day; preferably with meals.
https://dsld.od.nih.gov/label/239144,239144,Eleuthero,Herb Pharm,90800000829,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,On Market,Suggested useShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239145,239145,Female Libido,Herb Pharm,90700003609,4 fl. Oz.; 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2021-01-22,Off Market,Suggested useShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239146,239146,Female Libido,Herb Pharm,90700031206,2 Fluid Ounce(s); 60 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested useShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/239148,239148,Herbal Respiratory Relief,Herb Pharm,90700002831,4 Fluid Ounce(s); 120 mL,0.7 mL,Botanical [A1306],Liquid [E0165],2020-11-21,Off Market,Suggested useShake well before usingAdd 1 full squeeze of the dropper bulb to 2 oz. of water or juice; 3 to 5 times per day. Best taken between meals.
